,customer_id,call_failure,complaints,subscription_length,charge_amount,seconds_of_use,frequency_of_use,frequency_of_sms,distinct_called_numbers,age_group,tariff_plan,status,age,customer_value,churn
1667,1667,0,0,35,0,290,2,0,2,2,Pay as you go,non-active,25,13.14,False
1668,1668,0,0,34,0,0,0,0,0,2,Pay as you go,non-active,25,0.0,True
1669,1669,0,0,34,0,7088,115,345,37,2,Pay as you go,active,25,1876.635,False
1670,1670,2,0,34,0,11045,142,0,41,3,Pay as you go,active,30,447.48,False
1671,1671,3,0,34,0,6298,63,69,31,2,Pay as you go,active,25,596.745,False
1672,1672,18,0,30,0,535,35,0,11,2,Pay as you go,non-active,25,25.65,True
1673,1673,16,0,33,6,10015,81,0,36,4,Pay as you go,active,45,252.4,False
1674,1674,8,0,33,0,5398,86,0,18,2,Pay as you go,active,25,246.78,True
1675,1675,0,0,31,0,2420,10,0,8,3,Pay as you go,active,30,97.2,False
1676,1676,4,1,32,0,2570,29,0,10,2,Pay as you go,non-active,25,116.955,True
1677,1677,4,0,33,0,1848,32,0,25,3,Pay as you go,non-active,30,75.2,True
1678,1678,0,0,33,0,0,0,0,0,2,Pay as you go,non-active,25,0.0,True
1679,1679,0,0,33,0,1248,13,0,3,3,Pay as you go,active,30,50.44,False
1680,1680,0,0,30,0,6365,85,0,16,4,Pay as you go,active,45,161.25,False
1681,1681,0,0,33,0,0,0,0,0,3,Pay as you go,non-active,30,0.0,True
1682,1682,0,0,33,0,0,0,0,0,4,Pay as you go,active,45,0.0,False
1683,1683,20,0,28,1,15655,226,0,74,2,Pay as you go,active,25,714.645,False
1684,1684,1,0,31,1,6545,104,232,27,2,contractual,active,25,1343.205,False
1685,1685,0,0,33,0,3298,70,0,22,2,Pay as you go,active,25,151.56,False
1686,1686,0,0,32,0,1245,32,0,14,3,Pay as you go,non-active,30,51.08,False
1687,1687,1,0,33,0,2360,41,136,17,2,Pay as you go,active,25,720.045,False
1688,1688,0,0,24,0,895,24,154,5,2,contractual,active,25,734.355,False
1689,1689,0,0,23,0,1148,27,0,62,4,Pay as you go,active,45,29.375,False
1690,1690,6,0,24,0,280,13,0,1,2,Pay as you go,non-active,25,13.185,False
1691,1691,0,0,23,0,0,0,0,0,4,Pay as you go,non-active,45,0.0,False
1692,1692,5,0,22,0,805,20,0,7,1,Pay as you go,active,15,45.375,False
1693,1693,0,0,22,0,2805,49,0,17,3,Pay as you go,active,30,114.16,False
1694,1694,0,0,15,0,1275,14,0,8,2,Pay as you go,active,25,58.005,False
1695,1695,11,0,14,0,5973,129,46,36,1,contractual,active,15,588.61,False
1696,1696,7,0,12,0,8513,159,34,34,4,Pay as you go,active,45,301.8,False
1697,1697,3,0,13,1,2433,33,0,13,3,Pay as you go,active,30,98.64,False
1698,1698,0,0,6,0,3970,28,176,4,2,Pay as you go,active,25,971.91,False
1699,1699,0,1,6,0,1068,7,0,1,2,Pay as you go,active,25,48.375,True
1700,1700,5,0,36,0,4255,66,7,18,2,Pay as you go,active,25,225.945,False
1701,1701,0,0,37,0,0,0,9,0,2,Pay as you go,non-active,25,40.5,False
1702,1702,7,0,35,0,2338,55,361,25,2,Pay as you go,active,25,1732.185,False
1703,1703,7,0,36,0,4083,61,3,36,1,Pay as you go,active,15,244.42,False
1704,1704,0,0,36,0,2278,53,4,34,1,Pay as you go,active,15,150.205,False
1705,1705,8,0,36,0,3660,77,34,29,2,Pay as you go,active,25,321.165,False
1706,1706,1,0,36,0,2245,34,287,19,3,Pay as you go,active,30,1239.16,False
1707,1707,10,0,35,1,9000,116,146,44,3,Pay as you go,active,30,948.64,False
1708,1708,4,0,36,0,13658,164,2,45,3,Pay as you go,active,30,560.88,False
1709,1709,4,0,36,0,4400,78,4,26,3,Pay as you go,active,30,195.12,False
1710,1710,3,0,36,0,5803,90,9,13,2,Pay as you go,active,25,305.685,False
1711,1711,6,1,36,0,2123,49,10,18,3,Pay as you go,non-active,30,126.88,False
1712,1712,22,0,36,2,15025,220,56,33,3,Pay as you go,active,30,833.8,False
1713,1713,1,0,36,0,2980,22,485,9,3,Pay as you go,active,30,2060.08,False
1714,1714,6,0,35,0,15370,177,152,31,2,Pay as you go,active,25,1383.615,False
1715,1715,0,0,35,0,6385,81,188,27,3,Pay as you go,active,30,1010.64,False
1716,1716,0,0,35,0,760,9,2,12,2,Pay as you go,non-active,25,43.605,False
1717,1717,0,0,36,0,595,9,15,9,2,Pay as you go,non-active,25,94.68,False
1718,1718,0,0,35,0,0,0,2,0,2,Pay as you go,non-active,25,9.0,True
1719,1719,0,0,35,0,7393,122,386,44,2,Pay as you go,active,25,2075.175,False
1720,1720,4,0,35,0,11350,149,13,48,3,Pay as you go,active,30,511.96,False
1721,1721,5,0,35,0,6603,70,110,38,2,Pay as you go,active,25,795.285,False
1722,1722,20,0,31,0,840,42,18,18,2,Pay as you go,non-active,25,120.69,True
1723,1723,18,0,34,7,10320,88,3,43,4,Pay as you go,active,45,267.7,False
1724,1724,10,0,34,0,5703,93,28,25,2,Pay as you go,active,25,386.82,True
1725,1725,0,0,32,0,2725,17,2,15,3,Pay as you go,active,30,117.68,False
1726,1726,6,0,33,0,2875,36,11,17,2,Pay as you go,non-active,25,180.495,True
1727,1727,6,1,34,0,2153,39,36,32,3,Pay as you go,non-active,30,231.68,True
1728,1728,0,0,34,0,0,0,2,0,3,Pay as you go,non-active,30,8.0,True
1729,1729,0,0,34,0,1553,20,2,7,3,Pay as you go,active,30,70.92,False
1730,1730,0,0,31,0,6670,92,16,23,4,Pay as you go,active,45,209.05,False
1731,1731,0,0,34,0,513,2,11,5,4,Pay as you go,non-active,45,40.375,True
1732,1732,0,0,34,0,0,0,6,0,5,Pay as you go,active,55,9.0,False
1733,1733,22,0,29,2,15960,233,2,81,2,Pay as you go,active,25,737.685,False
1734,1734,3,0,32,2,6850,111,273,34,2,contractual,active,25,1541.745,False
1735,1735,0,0,34,0,3603,77,4,29,2,Pay as you go,active,25,183.6,False
1736,1736,0,0,33,0,1550,39,40,21,3,Pay as you go,non-active,30,223.56,False
1737,1737,3,0,34,0,2665,48,177,24,2,Pay as you go,active,25,918.585,False
1738,1738,1,0,25,0,1200,31,195,12,2,contractual,active,25,932.895,False
1739,1739,1,0,24,0,1453,34,32,69,4,Pay as you go,active,45,117.175,False
1740,1740,8,0,25,0,585,20,12,8,2,Pay as you go,non-active,25,81.225,False
1741,1741,0,0,24,0,710,5,23,4,4,Pay as you go,non-active,45,75.375,False
1742,1742,7,0,23,0,1110,27,21,14,2,Pay as you go,active,25,145.665,False
1743,1743,0,0,23,0,3110,56,10,24,3,Pay as you go,active,30,166.64,False
1744,1744,0,0,16,0,1580,21,30,15,2,Pay as you go,active,25,207.045,False
1745,1745,13,0,15,0,6277,136,87,43,1,contractual,active,15,831.215,False
1746,1746,9,0,13,0,8817,166,75,41,4,Pay as you go,active,45,412.075,False
1747,1747,5,0,14,2,2737,40,33,20,3,Pay as you go,active,30,243.08,False
1748,1748,0,0,7,0,4275,35,217,11,3,Pay as you go,active,30,1040.4,False
1749,1749,0,1,7,0,1372,14,2,8,2,Pay as you go,active,25,71.37,True
1750,1750,1,0,36,0,3875,64,0,12,2,Pay as you go,active,25,177.255,False
1751,1751,0,0,37,0,0,0,0,0,2,Pay as you go,non-active,25,0.0,False
1752,1752,3,0,35,0,1958,53,343,19,2,Pay as you go,active,25,1633.995,False
1753,1753,3,0,36,0,3703,59,0,30,2,Pay as you go,active,25,169.29,False
1754,1754,0,0,36,0,1898,51,0,28,1,Pay as you go,active,15,107.195,False
1755,1755,4,0,36,0,3280,75,16,23,2,Pay as you go,active,25,222.975,False
1756,1756,0,0,36,0,1865,32,269,13,3,Pay as you go,active,30,1151.88,False
1757,1757,6,0,35,1,8620,114,128,38,3,Pay as you go,active,30,861.36,False
1758,1758,0,0,36,0,13278,162,0,39,3,Pay as you go,active,30,537.6,False
1759,1759,0,0,36,0,4020,76,0,20,3,Pay as you go,active,30,163.84,False
1760,1760,0,0,36,0,5423,88,0,7,2,Pay as you go,active,25,247.995,False
1761,1761,2,0,36,0,1743,47,0,12,3,Pay as you go,non-active,30,71.6,False
1762,1762,18,0,36,2,14645,218,38,27,3,Pay as you go,active,30,746.52,False
1763,1763,0,0,36,0,2600,20,467,3,3,Pay as you go,active,30,1972.8,False
1764,1764,2,0,35,0,14990,175,134,25,2,Pay as you go,active,25,1285.425,False
1765,1765,0,0,35,0,6005,79,170,21,3,Pay as you go,active,30,923.36,False
1766,1766,0,0,35,0,380,7,0,6,2,Pay as you go,non-active,25,17.415,False
1767,1767,0,0,36,0,215,7,0,3,2,Pay as you go,non-active,25,9.99,False
1768,1768,0,0,35,0,0,0,0,0,2,Pay as you go,non-active,25,0.0,True
1769,1769,0,0,35,0,7013,120,368,38,2,Pay as you go,active,25,1976.985,False
1770,1770,0,0,35,0,10970,147,0,42,3,Pay as you go,active,30,444.68,False
1771,1771,1,0,35,0,6223,68,92,32,2,Pay as you go,active,25,697.095,False
1772,1772,16,1,31,0,460,40,0,12,2,Pay as you go,non-active,25,22.5,True
1773,1773,14,0,34,7,9940,86,0,37,4,Pay as you go,active,45,250.65,False
1774,1774,6,0,34,0,5323,91,10,19,2,Pay as you go,active,25,288.63,True
1775,1775,0,0,32,0,2345,15,0,9,3,Pay as you go,active,30,94.4,False
1776,1776,2,1,33,0,2495,34,0,11,2,Pay as you go,non-active,25,113.805,True
1777,1777,2,0,34,0,1773,37,18,26,3,Pay as you go,non-active,30,144.4,True
1778,1778,0,0,34,0,0,0,0,0,3,Pay as you go,non-active,30,0.0,True
1779,1779,0,0,34,0,1173,18,0,1,3,Pay as you go,active,30,47.64,False
1780,1780,0,0,31,0,6290,90,0,17,4,Pay as you go,active,45,159.5,False
1781,1781,0,0,34,0,0,0,0,0,4,Pay as you go,non-active,45,0.0,True
1782,1782,0,0,34,0,0,0,0,0,5,Pay as you go,active,55,0.0,False
1783,1783,18,0,29,2,15580,231,0,75,2,Pay as you go,active,25,711.495,False
1784,1784,0,0,32,2,6470,109,255,28,2,contractual,active,25,1443.555,False
1785,1785,0,0,34,0,3223,75,0,23,2,Pay as you go,active,25,148.41,False
1786,1786,0,0,33,0,1170,37,22,15,3,Pay as you go,non-active,30,136.28,False
1787,1787,0,0,34,0,2285,46,159,18,2,Pay as you go,active,25,820.395,False
1788,1788,0,0,25,0,820,29,177,6,2,contractual,active,25,834.705,False
1789,1789,0,0,24,0,1073,32,14,63,4,Pay as you go,active,45,62.625,False
1790,1790,4,0,25,0,205,18,0,2,2,Pay as you go,non-active,25,10.035,False
1791,1791,0,0,24,0,0,0,5,0,4,Pay as you go,non-active,45,12.5,False
1792,1792,3,0,23,0,730,25,3,8,2,Pay as you go,active,25,47.475,False
1793,1793,0,0,23,0,2730,54,0,18,3,Pay as you go,active,30,111.36,False
1794,1794,0,0,16,0,1200,19,12,9,2,Pay as you go,active,25,108.855,False
1795,1795,9,0,15,0,5897,134,69,37,1,contractual,active,15,711.205,False
1796,1796,5,0,13,0,8437,164,57,35,4,Pay as you go,active,45,357.525,False
1797,1797,1,0,14,2,2357,38,15,14,3,Pay as you go,active,30,155.8,False
1798,1798,0,0,7,0,3895,33,199,5,3,Pay as you go,active,30,953.12,False
1799,1799,0,0,7,0,992,12,0,2,2,Pay as you go,active,25,45.18,True
1800,1800,1,0,31,0,4065,59,0,14,2,Pay as you go,active,25,185.58,False
1801,1801,0,0,32,0,0,0,0,0,2,Pay as you go,non-active,25,0.0,False
1802,1802,3,0,30,0,2148,48,344,21,2,Pay as you go,active,25,1646.82,False
1803,1803,3,0,31,0,3893,54,0,32,1,Pay as you go,active,15,217.085,False
1804,1804,0,0,31,0,2088,46,0,30,1,Pay as you go,active,15,117.37,False
1805,1805,4,0,31,0,3470,70,17,25,2,Pay as you go,active,25,235.8,False
1806,1806,0,0,31,0,2055,27,270,15,3,Pay as you go,active,30,1163.28,False
1807,1807,6,0,30,0,8810,109,129,40,3,Pay as you go,active,30,872.76,False
1808,1808,0,0,31,0,13468,157,0,41,3,Pay as you go,active,30,545.0,False
1809,1809,0,0,31,0,4210,71,0,22,3,Pay as you go,active,30,171.24,False
1810,1810,0,0,31,0,5613,83,0,9,2,Pay as you go,active,25,256.32,False
1811,1811,2,0,31,0,1933,42,0,14,3,Pay as you go,non-active,30,79.0,False
1812,1812,18,0,31,1,14835,213,39,29,2,Pay as you go,active,25,852.66,False
1813,1813,0,0,31,0,2790,15,468,5,3,Pay as you go,active,30,1984.2,False
1814,1814,2,0,30,0,15180,170,135,27,2,Pay as you go,active,25,1298.25,False
1815,1815,0,0,30,0,6195,74,171,23,3,Pay as you go,active,30,934.76,False
1816,1816,0,0,30,0,570,2,0,8,2,Pay as you go,non-active,25,25.74,False
1817,1817,0,0,31,0,405,2,0,5,2,Pay as you go,non-active,25,18.315,False
1818,1818,0,0,30,0,0,0,0,0,2,Pay as you go,non-active,25,0.0,True
1819,1819,0,0,30,0,7203,115,369,40,2,Pay as you go,active,25,1989.81,False
1820,1820,0,0,30,0,11160,142,0,44,3,Pay as you go,active,30,452.08,False
1821,1821,1,0,30,0,6413,63,93,34,2,Pay as you go,active,25,709.92,False
1822,1822,16,0,26,0,650,35,1,14,2,Pay as you go,non-active,25,35.325,True
1823,1823,14,0,29,6,10130,81,0,39,4,Pay as you go,active,45,255.275,False
1824,1824,6,0,29,0,5513,86,11,21,2,Pay as you go,active,25,301.455,True
1825,1825,0,0,27,0,2535,10,0,11,3,Pay as you go,active,30,101.8,False
1826,1826,2,0,28,0,2685,29,0,13,2,Pay as you go,non-active,25,122.13,True
1827,1827,2,0,29,0,1963,32,19,28,3,Pay as you go,non-active,30,155.8,True
1828,1828,0,0,29,0,0,0,0,0,2,Pay as you go,non-active,25,0.0,True
1829,1829,0,0,29,0,1363,13,0,3,3,Pay as you go,active,30,55.04,False
1830,1830,0,0,26,0,6480,85,0,19,4,Pay as you go,active,45,164.125,False
1831,1831,0,0,29,0,0,0,0,0,3,Pay as you go,non-active,30,0.0,True
1832,1832,0,0,29,0,0,0,0,0,4,Pay as you go,active,45,0.0,False
1833,1833,18,0,24,1,15770,226,0,77,2,Pay as you go,active,25,719.82,False
1834,1834,0,0,27,1,6660,104,256,30,2,contractual,active,25,1456.38,False
1835,1835,0,0,29,0,3413,70,0,25,2,Pay as you go,active,25,156.735,False
1836,1836,0,0,28,0,1360,32,23,17,3,Pay as you go,non-active,30,147.68,False
1837,1837,0,0,29,0,2475,41,160,20,2,Pay as you go,active,25,833.22,False
1838,1838,0,0,20,0,1010,24,178,8,2,contractual,active,25,847.53,False
1839,1839,0,0,19,0,1263,27,15,65,4,Pay as you go,active,45,69.75,False
1840,1840,4,0,20,0,395,13,0,4,2,Pay as you go,non-active,25,18.36,False
1841,1841,0,0,19,0,520,4,6,2,4,Pay as you go,non-active,45,28.1,False
1842,1842,3,0,18,0,920,20,4,10,1,Pay as you go,active,15,73.7,False
1843,1843,0,0,18,0,2920,49,0,20,3,Pay as you go,active,30,118.76,False
1844,1844,0,0,11,0,1390,14,13,11,2,Pay as you go,active,25,121.68,False
1845,1845,9,0,10,0,6087,129,70,39,1,contractual,active,15,726.88,False
1846,1846,5,0,8,0,8627,159,58,37,4,Pay as you go,active,45,364.65,False
1847,1847,1,0,9,1,2547,33,16,16,3,Pay as you go,active,30,167.2,False
1848,1848,0,0,3,0,4085,28,200,7,2,Pay as you go,active,25,1085.085,False
1849,1849,0,0,3,0,1182,7,0,4,2,Pay as you go,active,25,53.505,True
1850,1850,5,0,41,0,4065,71,6,16,3,Pay as you go,active,30,189.44,False
1851,1851,0,0,42,0,13,5,8,3,3,Pay as you go,non-active,30,32.72,False
1852,1852,7,0,40,0,2148,60,360,23,3,Pay as you go,active,30,1528.32,False
1853,1853,7,0,41,0,3893,66,2,34,1,Pay as you go,active,15,228.745,False
1854,1854,0,0,41,0,2088,58,3,32,2,Pay as you go,active,25,110.07,False
1855,1855,8,0,41,1,3470,82,33,27,3,Pay as you go,active,30,274.08,False
1856,1856,1,0,41,0,2055,39,286,17,3,Pay as you go,active,30,1227.76,False
1857,1857,10,0,40,2,8810,121,145,42,3,Pay as you go,active,30,937.24,False
1858,1858,4,0,41,0,13468,169,1,43,3,Pay as you go,active,30,549.48,False
1859,1859,4,0,41,1,4210,83,3,24,3,Pay as you go,active,30,183.72,False
1860,1860,3,0,41,0,5613,95,8,11,3,Pay as you go,active,30,260.32,False
1861,1861,6,0,41,0,1933,54,9,16,3,Pay as you go,non-active,30,115.48,False
1862,1862,22,0,41,3,14835,225,55,31,3,Pay as you go,active,30,822.4,False
1863,1863,1,0,41,1,2790,27,484,7,3,Pay as you go,active,30,2048.68,False
1864,1864,6,0,40,0,15180,182,151,29,2,Pay as you go,active,25,1370.79,False
1865,1865,0,0,40,1,6195,86,187,25,3,Pay as you go,active,30,999.24,False
1866,1866,0,0,40,0,570,14,1,10,2,Pay as you go,non-active,25,30.78,False
1867,1867,0,0,41,0,405,14,14,7,3,Pay as you go,non-active,30,72.76,False
1868,1868,0,0,40,0,0,0,1,0,2,Pay as you go,non-active,25,4.5,True
1869,1869,0,0,40,0,7203,127,385,42,3,Pay as you go,active,30,1833.2,False
1870,1870,4,0,40,1,11160,154,12,46,4,Pay as you go,active,45,312.85,False
1871,1871,5,0,40,1,6413,75,109,36,2,Pay as you go,active,25,782.46,False
1872,1872,20,0,36,0,650,47,17,16,3,Pay as you go,non-active,30,95.88,True
1873,1873,18,0,39,8,10130,93,2,41,5,Pay as you go,active,55,156.345,False
1874,1874,10,0,39,1,5513,98,27,23,2,Pay as you go,active,25,373.995,True
1875,1875,0,0,37,0,2535,22,1,13,3,Pay as you go,active,30,106.28,False
1876,1876,6,1,38,0,2685,41,10,15,3,Pay as you go,non-active,30,149.04,True
1877,1877,6,0,39,0,1963,44,35,30,3,Pay as you go,non-active,30,220.28,True
1878,1878,0,0,39,0,0,0,1,0,3,Pay as you go,non-active,30,4.0,True
1879,1879,0,0,39,0,1363,25,1,5,4,Pay as you go,active,45,37.2,False
1880,1880,0,0,36,1,6480,97,15,21,5,Pay as you go,active,55,121.155,False
1881,1881,0,0,39,0,323,7,10,3,4,Pay as you go,non-active,45,33.25,True
1882,1882,0,0,39,1,33,4,5,1,5,Pay as you go,active,55,8.055,False
1883,1883,22,0,34,3,15770,238,1,79,2,Pay as you go,active,25,724.86,False
1884,1884,3,0,37,3,6660,116,272,32,2,contractual,active,25,1528.92,False
1885,1885,0,0,39,0,3413,82,3,27,3,Pay as you go,active,30,151.8,False
1886,1886,0,0,38,0,1360,44,39,19,3,Pay as you go,non-active,30,212.16,False
1887,1887,3,0,39,0,2475,53,176,22,2,Pay as you go,active,25,905.76,False
1888,1888,1,0,30,1,1010,36,194,10,2,contractual,active,25,920.07,False
1889,1889,1,0,29,0,1263,39,31,67,4,Pay as you go,active,45,110.05,False
1890,1890,8,0,30,0,395,25,11,6,3,Pay as you go,non-active,30,60.8,False
1891,1891,0,0,29,0,520,10,22,2,4,Pay as you go,non-active,45,68.25,False
1892,1892,7,0,28,0,920,32,20,12,2,Pay as you go,active,25,132.84,False
1893,1893,0,0,28,0,2920,61,9,22,3,Pay as you go,active,30,155.24,False
1894,1894,0,0,21,0,1390,26,29,13,2,Pay as you go,active,25,194.22,False
1895,1895,13,0,20,1,6087,141,86,41,2,contractual,active,25,667.26,False
1896,1896,9,0,18,0,8627,171,74,39,5,Pay as you go,active,55,242.97,False
1897,1897,5,0,19,3,2547,45,32,18,3,Pay as you go,active,30,231.68,False
1898,1898,0,0,12,1,4085,40,216,9,3,Pay as you go,active,30,1029.0,False
1899,1899,0,0,12,1,1182,19,1,6,3,Pay as you go,active,30,52.04,True
1900,1900,9,0,37,0,4775,76,23,15,2,Pay as you go,active,25,321.795,False
1901,1901,1,0,38,0,723,10,8,2,2,Pay as you go,non-active,25,68.985,False
1902,1902,11,0,36,0,2858,65,360,22,2,Pay as you go,active,25,1751.535,False
1903,1903,11,0,37,0,4603,71,2,33,1,Pay as you go,active,15,268.07,False
1904,1904,4,0,37,0,2798,63,3,31,1,Pay as you go,active,15,173.855,False
1905,1905,12,0,37,1,4180,87,33,26,3,Pay as you go,active,30,302.68,False
1906,1906,5,0,37,0,2765,44,286,16,3,Pay as you go,active,30,1256.36,False
1907,1907,14,0,36,2,9520,126,145,41,3,Pay as you go,active,30,965.84,False
1908,1908,8,0,37,0,14178,174,1,42,3,Pay as you go,active,30,578.08,False
1909,1909,8,0,37,1,4920,88,3,23,3,Pay as you go,active,30,212.32,False
1910,1910,7,0,37,0,6323,100,8,10,2,Pay as you go,active,25,325.035,False
1911,1911,10,0,37,0,2643,59,9,15,3,Pay as you go,non-active,30,144.08,False
1912,1912,26,1,37,3,15545,230,55,30,3,Pay as you go,active,30,851.0,False
1913,1913,5,0,37,1,3500,32,484,6,3,Pay as you go,active,30,2077.28,False
1914,1914,10,0,36,0,15890,187,151,28,2,Pay as you go,active,25,1402.965,False
1915,1915,4,0,36,1,6905,91,187,24,3,Pay as you go,active,30,1027.84,False
1916,1916,1,0,36,0,1280,19,1,9,2,Pay as you go,non-active,25,62.955,False
1917,1917,3,0,37,0,1115,19,14,6,2,Pay as you go,non-active,25,114.03,False
1918,1918,0,0,36,0,0,0,1,0,2,Pay as you go,non-active,25,4.5,True
1919,1919,4,0,36,0,7913,132,385,41,2,Pay as you go,active,25,2094.525,False
1920,1920,8,0,36,1,11870,159,12,45,3,Pay as you go,active,30,529.16,False
1921,1921,9,0,36,1,7123,80,109,35,2,Pay as you go,active,25,814.635,False
1922,1922,24,0,32,0,1360,52,17,15,2,Pay as you go,non-active,25,140.04,True
1923,1923,22,0,35,8,10840,98,2,40,4,Pay as you go,active,45,278.45,False
1924,1924,14,0,35,1,6223,103,27,22,2,Pay as you go,active,25,406.17,False
1925,1925,2,0,33,0,3245,27,1,12,3,Pay as you go,active,30,134.88,False
1926,1926,10,0,34,0,3395,46,10,14,3,Pay as you go,non-active,30,177.64,True
1927,1927,10,1,35,0,2673,49,35,29,3,Pay as you go,non-active,30,248.88,True
1928,1928,1,0,35,0,538,7,1,1,3,Pay as you go,non-active,30,25.8,True
1929,1929,2,0,35,0,2073,30,1,4,3,Pay as you go,active,30,88.12,False
1930,1930,4,0,32,1,7190,102,15,20,4,Pay as you go,active,45,219.8,False
1931,1931,1,0,35,0,1033,12,10,2,4,Pay as you go,non-active,45,51.125,True
1932,1932,1,0,35,1,743,9,5,1,5,Pay as you go,active,55,18.78,False
1933,1933,26,0,30,3,16480,243,1,78,2,Pay as you go,active,25,757.035,False
1934,1934,7,0,33,3,7370,121,272,31,2,contractual,active,25,1561.095,False
1935,1935,3,0,35,0,4123,87,3,26,2,Pay as you go,active,25,202.95,False
1936,1936,4,0,34,0,2070,49,39,18,3,Pay as you go,non-active,30,240.76,False
1937,1937,7,0,35,0,3185,58,176,21,2,Pay as you go,active,25,937.935,False
1938,1938,5,0,26,1,1720,41,194,9,2,contractual,active,25,952.245,False
1939,1939,5,0,25,0,1973,44,31,66,4,Pay as you go,active,45,127.925,False
1940,1940,12,0,26,0,1105,30,11,5,2,Pay as you go,non-active,25,100.575,False
1941,1941,1,0,25,0,1230,15,22,1,4,Pay as you go,non-active,45,86.125,False
1942,1942,11,0,24,0,1630,37,20,11,2,Pay as you go,active,25,165.015,False
1943,1943,3,0,24,0,3630,66,9,21,3,Pay as you go,active,30,183.84,False
1944,1944,3,0,17,0,2100,31,29,12,2,Pay as you go,active,25,226.395,False
1945,1945,17,0,16,1,6797,146,86,40,1,contractual,active,15,854.865,False
1946,1946,13,0,14,0,9337,176,74,38,4,Pay as you go,active,45,422.825,False
1947,1947,9,0,15,3,3257,50,32,17,3,Pay as you go,active,30,260.28,False
1948,1948,3,0,8,1,4795,45,216,8,3,Pay as you go,active,30,1057.6,False
1949,1949,4,0,8,1,1892,24,1,5,3,Pay as you go,active,30,80.64,True
1950,1950,0,0,35,0,3355,54,0,15,2,Pay as you go,active,25,153.405,False
1951,1951,0,0,36,0,0,0,0,0,2,Pay as you go,non-active,25,0.0,False
1952,1952,0,0,34,0,1438,43,327,22,2,Pay as you go,active,25,1538.145,False
1953,1953,0,0,35,0,3183,49,0,33,1,Pay as you go,active,15,177.76,False
1954,1954,0,0,35,0,1378,41,0,31,1,Pay as you go,active,15,78.045,False
1955,1955,0,0,35,0,2760,65,0,26,2,Pay as you go,active,25,127.125,False
1956,1956,0,0,35,0,1345,22,253,16,3,Pay as you go,active,30,1066.68,False
1957,1957,2,0,34,0,8100,104,112,41,3,Pay as you go,active,30,776.16,False
1958,1958,0,0,35,0,12758,152,0,42,3,Pay as you go,active,30,516.4,False
1959,1959,0,0,35,0,3500,66,0,23,3,Pay as you go,active,30,142.64,False
1960,1960,0,0,35,0,4903,78,0,10,2,Pay as you go,active,25,224.145,False
1961,1961,0,0,35,0,1223,37,0,15,3,Pay as you go,non-active,30,50.4,False
1962,1962,14,0,35,1,14125,208,22,30,2,Pay as you go,active,25,743.985,False
1963,1963,0,0,35,0,2080,10,451,6,3,Pay as you go,active,30,1887.6,False
1964,1964,0,0,34,0,14470,165,118,28,2,Pay as you go,active,25,1189.575,False
1965,1965,0,0,34,0,5485,69,154,24,3,Pay as you go,active,30,838.16,False
1966,1966,0,0,34,0,0,0,0,0,2,Pay as you go,non-active,25,0.0,False
1967,1967,0,0,35,0,0,0,0,0,2,Pay as you go,non-active,25,0.0,False
1968,1968,0,0,34,0,0,0,0,0,2,Pay as you go,non-active,25,0.0,True
1969,1969,0,0,34,0,6493,110,352,41,2,Pay as you go,active,25,1881.135,False
1970,1970,0,0,34,0,10450,137,0,45,3,Pay as you go,active,30,423.48,False
1971,1971,0,0,34,0,5703,58,76,35,2,Pay as you go,active,25,601.245,False
1972,1972,0,1,30,0,0,0,0,0,2,Pay as you go,non-active,25,0.0,True
1973,1973,10,0,33,6,9420,76,0,40,4,Pay as you go,active,45,237.4,False
1974,1974,2,1,33,0,4803,81,0,22,2,Pay as you go,active,25,219.78,True
1975,1975,0,0,31,0,1825,5,0,12,3,Pay as you go,active,30,73.2,False
1976,1976,0,0,32,0,1975,24,0,14,2,Pay as you go,non-active,25,89.955,True
1977,1977,0,0,33,0,1253,27,2,29,3,Pay as you go,non-active,30,59.2,True
1978,1978,0,1,33,0,0,0,0,0,2,Pay as you go,non-active,25,0.0,True
1979,1979,0,0,33,0,653,8,0,4,3,Pay as you go,active,30,26.44,False
1980,1980,0,0,30,0,5770,80,0,20,4,Pay as you go,active,45,146.25,False
1981,1981,0,0,33,0,0,0,0,0,3,Pay as you go,non-active,30,0.0,True
1982,1982,0,0,33,0,0,0,0,0,4,Pay as you go,active,45,0.0,False
1983,1983,14,0,28,1,15060,221,0,78,2,Pay as you go,active,25,687.645,False
1984,1984,0,0,31,1,5950,99,239,31,2,contractual,active,25,1347.705,False
1985,1985,0,0,33,0,2703,65,0,26,2,Pay as you go,active,25,124.56,False
1986,1986,0,0,32,0,650,27,6,18,3,Pay as you go,non-active,30,51.08,False
1987,1987,0,0,33,0,1765,36,143,21,2,Pay as you go,active,25,724.545,False
1988,1988,0,0,24,0,300,19,161,9,2,contractual,active,25,738.855,False
1989,1989,0,0,23,0,553,22,0,66,4,Pay as you go,active,45,14.375,False
1990,1990,0,0,24,0,0,0,0,0,2,Pay as you go,non-active,25,0.0,False
1991,1991,0,0,23,0,0,0,0,0,4,Pay as you go,non-active,45,0.0,False
1992,1992,0,0,22,0,210,15,0,11,2,Pay as you go,active,25,10.125,False
1993,1993,0,0,22,0,2210,44,0,21,3,Pay as you go,active,30,90.16,False
1994,1994,0,0,15,0,680,9,0,12,2,Pay as you go,active,25,31.005,False
1995,1995,5,0,14,0,5377,124,53,40,1,contractual,active,15,594.055,False
